,potential,iteration,max_steps,annealing_param,annealing_scheme,net_size,num_copies,pdb_mutation
167,0.0,638,4000,25,"['geom', 0.99]",15,5,0.06
168,0.0,704,4000,25,"['geom', 0.99]",15,5,0.06
169,0.0,1832,4000,25,"['geom', 0.99]",15,5,0.06
170,0.0,1183,4000,25,"['geom', 0.99]",15,5,0.06
171,0.0,2097,4000,25,"['geom', 0.99]",15,5,0.06
172,0.0,1728,4000,25,"['geom', 0.99]",15,5,0.06
173,0.0,3321,4000,25,"['geom', 0.99]",15,5,0.06
174,0.0,750,4000,25,"['geom', 0.99]",15,5,0.06
175,0.0,893,4000,25,"['geom', 0.99]",15,5,0.06
176,0.0,697,4000,25,"['geom', 0.99]",15,5,0.06
177,0.0,921,4000,25,"['geom', 0.99]",15,5,0.06
178,0.0,765,4000,25,"['geom', 0.99]",15,5,0.06
179,0.0,2612,4000,25,"['geom', 0.99]",15,5,0.06
180,0.25,3999,4000,25,"['geom', 0.99]",15,5,0.06
181,0.0,3635,4000,25,"['geom', 0.99]",15,5,0.06
182,0.0,859,4000,25,"['geom', 0.99]",15,5,0.06
183,0.0,838,4000,25,"['geom', 0.99]",15,5,0.06
184,0.0,1123,4000,25,"['geom', 0.99]",15,5,0.06
185,0.0,1700,4000,25,"['geom', 0.99]",15,5,0.06
186,0.0,1209,4000,25,"['geom', 0.99]",15,5,0.06
187,0.0,926,4000,25,"['geom', 0.99]",15,5,0.06
188,0.0,3944,4000,25,"['geom', 0.99]",15,5,0.06
189,0.0,1013,4000,25,"['geom', 0.99]",15,5,0.06
190,0.0,650,4000,25,"['geom', 0.99]",15,5,0.06
191,0.0,739,4000,25,"['geom', 0.99]",15,5,0.06
192,0.125,3999,4000,25,"['geom', 0.99]",15,5,0.06
193,0.0,1016,4000,25,"['geom', 0.99]",15,5,0.06
194,0.0,813,4000,25,"['geom', 0.99]",15,5,0.06
195,0.0,1084,4000,25,"['geom', 0.99]",15,5,0.06
196,0.0,1299,4000,25,"['geom', 0.99]",15,5,0.06
197,0.0,940,4000,25,"['geom', 0.99]",15,5,0.06
198,0.0,1429,4000,25,"['geom', 0.99]",15,5,0.06
199,0.0,1788,4000,25,"['geom', 0.99]",15,5,0.06
200,0.0,435,4000,25,"['geom', 0.99]",15,5,0.06
201,0.0,873,4000,25,"['geom', 0.99]",15,5,0.06
202,0.0,1064,4000,25,"['geom', 0.99]",15,5,0.06
203,0.0,1089,4000,25,"['geom', 0.99]",15,5,0.06
204,0.0,1171,4000,25,"['geom', 0.99]",15,5,0.06
205,0.0,945,4000,25,"['geom', 0.99]",15,5,0.06
206,0.0,3992,4000,25,"['geom', 0.99]",15,5,0.06
