,potential,iteration,max_steps,annealing_param,annealing_scheme,net_size,num_copies,pdb_mutation
211,0.25,2284,2285,50,['linear'],15,5,0.06
212,0.0,1055,2285,50,['linear'],15,5,0.06
213,0.0,958,2285,50,['linear'],15,5,0.06
214,0.125,2284,2285,50,['linear'],15,5,0.06
215,0.0,879,2285,50,['linear'],15,5,0.06
216,0.3125,2284,2285,50,['linear'],15,5,0.06
217,0.25,2284,2285,50,['linear'],15,5,0.06
218,0.0,273,2285,50,['linear'],15,5,0.06
219,0.0,1776,2285,50,['linear'],15,5,0.06
220,0.0,967,2285,50,['linear'],15,5,0.06
221,0.0,1548,2285,50,['linear'],15,5,0.06
222,0.0,1662,2285,50,['linear'],15,5,0.06
223,0.25,2284,2285,50,['linear'],15,5,0.06
224,0.0,1973,2285,50,['linear'],15,5,0.06
225,0.0,1301,2285,50,['linear'],15,5,0.06
226,0.0,2126,2285,50,['linear'],15,5,0.06
227,0.25,2284,2285,50,['linear'],15,5,0.06
228,0.25,2284,2285,50,['linear'],15,5,0.06
229,0.0,1973,2285,50,['linear'],15,5,0.06
230,0.0,825,2285,50,['linear'],15,5,0.06
231,0.0,719,2285,50,['linear'],15,5,0.06
232,0.0,1557,2285,50,['linear'],15,5,0.06
233,0.0,1638,2285,50,['linear'],15,5,0.06
234,0.25,2284,2285,50,['linear'],15,5,0.06
235,0.0,1268,2285,50,['linear'],15,5,0.06
236,0.0,1659,2285,50,['linear'],15,5,0.06
237,0.0,1281,2285,50,['linear'],15,5,0.06
238,0.25,2284,2285,50,['linear'],15,5,0.06
239,0.0,2183,2285,50,['linear'],15,5,0.06
240,0.25,2468,2469,50,['linear'],15,5,0.06
241,0.0,1823,2469,50,['linear'],15,5,0.06
242,0.0,2321,2469,50,['linear'],15,5,0.06
243,0.0,2148,2469,50,['linear'],15,5,0.06
244,0.0,1679,2469,50,['linear'],15,5,0.06
245,0.0,1786,2469,50,['linear'],15,5,0.06
246,0.0,1932,2469,50,['linear'],15,5,0.06
247,0.0,1690,2469,50,['linear'],15,5,0.06
248,0.0,1691,2469,50,['linear'],15,5,0.06
249,0.0,1037,2469,50,['linear'],15,5,0.06
250,0.0,2240,2469,50,['linear'],15,5,0.06
251,0.25,2468,2469,50,['linear'],15,5,0.06
252,0.0,1299,2469,50,['linear'],15,5,0.06
253,0.25,2468,2469,50,['linear'],15,5,0.06
254,0.0,1049,2469,50,['linear'],15,5,0.06
255,0.25,2468,2469,50,['linear'],15,5,0.06
256,0.0,1356,2469,50,['linear'],15,5,0.06
257,0.0,1079,2469,50,['linear'],15,5,0.06
258,0.0625,2468,2469,50,['linear'],15,5,0.06
259,0.0,939,2469,50,['linear'],15,5,0.06
260,0.0,1693,2469,50,['linear'],15,5,0.06
261,0.0,1346,2469,50,['linear'],15,5,0.06
262,0.0,1702,2469,50,['linear'],15,5,0.06
263,0.0,950,2469,50,['linear'],15,5,0.06
264,0.0,1046,2469,50,['linear'],15,5,0.06
265,0.0,1294,2469,50,['linear'],15,5,0.06
266,0.0,1806,2469,50,['linear'],15,5,0.06
267,0.0,1725,2469,50,['linear'],15,5,0.06
268,0.0,984,2469,50,['linear'],15,5,0.06
269,0.0,1788,2469,50,['linear'],15,5,0.06
270,0.0,2256,2653,50,['linear'],15,5,0.06
271,0.0,1172,2653,50,['linear'],15,5,0.06
272,0.0,1425,2653,50,['linear'],15,5,0.06
273,0.0,944,2653,50,['linear'],15,5,0.06
274,0.0,711,2653,50,['linear'],15,5,0.06
275,0.0,748,2653,50,['linear'],15,5,0.06
276,0.0,1487,2653,50,['linear'],15,5,0.06
277,0.25,2652,2653,50,['linear'],15,5,0.06
278,0.0,987,2653,50,['linear'],15,5,0.06
279,0.0,1804,2653,50,['linear'],15,5,0.06
280,0.0,1907,2653,50,['linear'],15,5,0.06
281,0.0,2226,2653,50,['linear'],15,5,0.06
282,0.0,1637,2653,50,['linear'],15,5,0.06
283,0.0,1139,2653,50,['linear'],15,5,0.06
284,0.0,1655,2653,50,['linear'],15,5,0.06
285,0.25,2652,2653,50,['linear'],15,5,0.06
286,0.25,2652,2653,50,['linear'],15,5,0.06
287,0.0,1815,2653,50,['linear'],15,5,0.06
288,0.125,2652,2653,50,['linear'],15,5,0.06
289,0.25,2652,2653,50,['linear'],15,5,0.06
290,0.0,1639,2653,50,['linear'],15,5,0.06
291,0.0,2087,2653,50,['linear'],15,5,0.06
292,0.0,1460,2653,50,['linear'],15,5,0.06
293,0.0,2079,2653,50,['linear'],15,5,0.06
294,0.25,2652,2653,50,['linear'],15,5,0.06
295,0.0,2622,2653,50,['linear'],15,5,0.06
296,0.0,1125,2653,50,['linear'],15,5,0.06
297,0.0,1570,2653,50,['linear'],15,5,0.06
298,0.0,1380,2653,50,['linear'],15,5,0.06
299,0.0,1193,2653,50,['linear'],15,5,0.06
300,0.0,703,2836,50,['linear'],15,5,0.06
301,0.0,699,2836,50,['linear'],15,5,0.06
302,0.0,1580,2836,50,['linear'],15,5,0.06
303,0.0,1673,2836,50,['linear'],15,5,0.06
304,0.0,1473,2836,50,['linear'],15,5,0.06
305,0.25,2835,2836,50,['linear'],15,5,0.06
306,0.0,1389,2836,50,['linear'],15,5,0.06
307,0.0,1426,2836,50,['linear'],15,5,0.06
308,0.0,2075,2836,50,['linear'],15,5,0.06
309,0.0,2261,2836,50,['linear'],15,5,0.06
310,0.0,1804,2836,50,['linear'],15,5,0.06
311,0.375,2835,2836,50,['linear'],15,5,0.06
312,0.0,1739,2836,50,['linear'],15,5,0.06
313,0.0,1974,2836,50,['linear'],15,5,0.06
314,0.25,2835,2836,50,['linear'],15,5,0.06
315,0.0,734,2836,50,['linear'],15,5,0.06
316,0.0,1789,2836,50,['linear'],15,5,0.06
317,0.0,2196,2836,50,['linear'],15,5,0.06
318,0.0,1348,2836,50,['linear'],15,5,0.06
319,0.0,2283,2836,50,['linear'],15,5,0.06
320,0.0,1657,2836,50,['linear'],15,5,0.06
321,0.1875,2835,2836,50,['linear'],15,5,0.06
322,0.0,1790,2836,50,['linear'],15,5,0.06
323,0.0,870,2836,50,['linear'],15,5,0.06
324,0.0,2183,2836,50,['linear'],15,5,0.06
325,0.0,1295,2836,50,['linear'],15,5,0.06
326,0.0,2481,2836,50,['linear'],15,5,0.06
327,0.0,1373,2836,50,['linear'],15,5,0.06
328,0.0,1338,2836,50,['linear'],15,5,0.06
329,0.0,1015,2836,50,['linear'],15,5,0.06
330,0.0,1518,3020,50,['linear'],15,5,0.06
331,0.0,1029,3020,50,['linear'],15,5,0.06
332,0.0,994,3020,50,['linear'],15,5,0.06
333,0.0,1084,3020,50,['linear'],15,5,0.06
334,0.0,842,3020,50,['linear'],15,5,0.06
335,0.0,1571,3020,50,['linear'],15,5,0.06
336,0.0,1393,3020,50,['linear'],15,5,0.06
337,0.0,725,3020,50,['linear'],15,5,0.06
338,0.0,2070,3020,50,['linear'],15,5,0.06
339,0.0,1588,3020,50,['linear'],15,5,0.06
340,0.0,1340,3020,50,['linear'],15,5,0.06
341,0.0,1632,3020,50,['linear'],15,5,0.06
342,0.0,1398,3020,50,['linear'],15,5,0.06
343,0.0,1268,3020,50,['linear'],15,5,0.06
344,0.0,983,3020,50,['linear'],15,5,0.06
345,0.0,783,3020,50,['linear'],15,5,0.06
346,0.0,1715,3020,50,['linear'],15,5,0.06
347,0.0,1733,3020,50,['linear'],15,5,0.06
348,0.0,1847,3020,50,['linear'],15,5,0.06
349,0.0,1323,3020,50,['linear'],15,5,0.06
350,0.125,3019,3020,50,['linear'],15,5,0.06
351,0.25,3019,3020,50,['linear'],15,5,0.06
352,0.0,1159,3020,50,['linear'],15,5,0.06
353,0.0,2412,3020,50,['linear'],15,5,0.06
354,0.0,1672,3020,50,['linear'],15,5,0.06
355,0.0,1065,3020,50,['linear'],15,5,0.06
356,0.0,1201,3020,50,['linear'],15,5,0.06
357,0.0,946,3020,50,['linear'],15,5,0.06
358,0.0,1808,3020,50,['linear'],15,5,0.06
359,0.125,3019,3020,50,['linear'],15,5,0.06
360,0.0,1166,3204,50,['linear'],15,5,0.06
361,0.0,2322,3204,50,['linear'],15,5,0.06
362,0.0,1098,3204,50,['linear'],15,5,0.06
363,0.0,1678,3204,50,['linear'],15,5,0.06
364,0.0,1236,3204,50,['linear'],15,5,0.06
365,0.0,1421,3204,50,['linear'],15,5,0.06
366,0.0,1809,3204,50,['linear'],15,5,0.06
367,0.0,1407,3204,50,['linear'],15,5,0.06
368,0.0,1400,3204,50,['linear'],15,5,0.06
369,0.125,3203,3204,50,['linear'],15,5,0.06
370,0.0,2129,3204,50,['linear'],15,5,0.06
371,0.0,2320,3204,50,['linear'],15,5,0.06
372,0.0,2907,3204,50,['linear'],15,5,0.06
373,0.0,2254,3204,50,['linear'],15,5,0.06
374,0.0,804,3204,50,['linear'],15,5,0.06
375,0.0,1864,3204,50,['linear'],15,5,0.06
376,0.0,1043,3204,50,['linear'],15,5,0.06
377,0.0,1024,3204,50,['linear'],15,5,0.06
378,0.0,1207,3204,50,['linear'],15,5,0.06
379,0.0,2460,3204,50,['linear'],15,5,0.06
380,0.0,960,3204,50,['linear'],15,5,0.06
381,0.0,2436,3204,50,['linear'],15,5,0.06
382,0.0,2624,3204,50,['linear'],15,5,0.06
383,0.0,1115,3204,50,['linear'],15,5,0.06
384,0.0,982,3204,50,['linear'],15,5,0.06
385,0.0,2907,3204,50,['linear'],15,5,0.06
386,0.25,3203,3204,50,['linear'],15,5,0.06
387,0.0,503,3204,50,['linear'],15,5,0.06
388,0.25,3203,3204,50,['linear'],15,5,0.06
389,0.0,1393,3204,50,['linear'],15,5,0.06
390,0.0,820,3387,50,['linear'],15,5,0.06
391,0.0,1993,3387,50,['linear'],15,5,0.06
392,0.0,1528,3387,50,['linear'],15,5,0.06
393,0.0,1605,3387,50,['linear'],15,5,0.06
