,potential,iteration,switch_ratio,max_steps,switch_step,annealing_scheme,net_size,num_copies,pdb_mutation,pt_copies,pt_scheme,init_temperatures
106,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
107,0.0,4217,0.842,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
108,0.0,703,0.14,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
109,0.4375,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
110,0.0,2414,0.482,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
111,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
112,0.46875,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
113,0.46875,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
114,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
115,0.0,153,0.03,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
116,0.46875,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
