,potential,iteration,switch_ratio,max_steps,switch_step,annealing_scheme,net_size,num_copies,pdb_mutation,pt_copies,pt_scheme,init_temperatures
142,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
143,0.0,2918,0.576,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
144,0.4375,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
145,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
146,0.0,886,0.176,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
147,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
148,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
149,0.0,2453,0.488,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
150,0.5,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
151,0.0,3221,0.64,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
152,0.0,683,0.136,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
153,0.5,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
154,0.5,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
155,0.4375,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
156,0.0,79,0.008,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
157,0.4375,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
158,0.0,1397,0.272,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
